"ID","ISDELETED","MASTERRECORDID","NAME","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGADDRESS","PHONE","FAX","WEBSITE","PHOTOURL","DESCRIPTION","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAWCOMPANYID","BVN_TYPE__C","BVN_INDUSTRY__C"
"001D000000l3UYqIAM","false","","Jakeman Business Solutions","","","","","","","","","","","","","","","","","","03 9550 0899","","","","Security Consultant","Melbourne","005D0000001aGzhIAE","2011-10-31T03:21:51.000Z","005D0000001aGzhIAE","2011-10-31T03:22:08.000Z","005D0000001aGzhIAE","2011-10-31T03:22:08.000Z","","","","","Project consultant",""
"001D000000l3Ua7IAE","false","","BG&E Facades","001D000000oKUCiIAO","Level 2, 41 Little Bourke Street","Melbourne","VIC","3000","","","","","Level 2, 41 Little Bourke Street","Melbourne","VIC","3000","","","","","03 9652 3900","","www.bgeeng.com","","Engineering - Facades","Melbourne","005D0000001aGzhIAE","2011-10-31T02:42:17.000Z","005D0000001aGzhIAE","2012-03-20T00:51:53.000Z","005D0000001bXCwIAM","2012-03-20T00:51:53.000Z","","","","","",""
"001D000000l3UaIIAU","false","","Medical Gas Services","","","","","","","","","","","","","","","","","","02 9714 4723","","","","","Sydney","005D0000001aGzhIAE","2011-10-31T03:33:30.000Z","005D0000001aGzhIAE","2011-10-31T03:33:30.000Z","005D0000001aGzhIAE","2011-10-31T03:33:30.000Z","","","","","","Health"
"001D000000l3UarIAE","false","","Destravis","001D000000ruCceIAE","","","","","","","","","","","","","","","","","","","","","","Wellington Point, QLD","005D0000001aGzhIAE","2011-10-31T03:05:11.000Z","005D0000001aGzhIAE","2012-06-21T02:26:59.000Z","005D0000001bXCwIAM","2012-06-21T02:26:59.000Z","","","","","",""
"001D000000l3UbHIAU","false","","S2D - Space 2 Develop","","","","","","","","","","","","","","","","","","","","www.s2d.com.au","","Logistics","Melbourne","005D0000001aGzhIAE","2011-10-31T04:09:30.000Z","005D0000001aGzhIAE","2011-10-31T04:10:05.000Z","005D0000001aGzhIAE","2011-10-31T04:10:05.000Z","","","","","Project consultant",""
"001D000000l3UbeIAE","false","","Eco Harvest","001D000000ruCjPIAU","","","","","","","","","","","","","","","","","","","","","","Melbourne","005D0000001aGzhIAE","2011-10-31T03:08:01.000Z","005D0000001aGzhIAE","2012-06-21T03:05:22.000Z","005D0000001bXCwIAM","2012-06-21T03:05:22.000Z","","","","","",""
"001D000000l3UbyIAE","false","","Flood Slicer","","","","","","","","","","","","","","","","","","03 9537 0733","","","","Digital Animators, Renderers","Melbourne","005D0000001aGzhIAE","2011-10-31T03:10:18.000Z","005D0000001aGzhIAE","2011-10-31T03:10:37.000Z","005D0000001aGzhIAE","2011-10-31T03:10:37.000Z","","","","","Graphic/Industrial Designer","Architecture and Design"
"001D000000l3UcXIAU","false","","GE Healthcare","","","","","","","","","","","","","","","","","","02 9845 4877","","","","","Sydney","005D0000001aGzhIAE","2011-10-31T03:15:25.000Z","005D0000001aGzhIAE","2011-10-31T03:15:25.000Z","005D0000001aGzhIAE","2011-10-31T03:15:25.000Z","","","","","","Health"
"001D000000l3UcmIAE","false","","ICN","","","","","","","","","","","","","","","","","","03 8689 2500","","","","","Melbourne","005D0000001aGzhIAE","2011-10-31T03:19:12.000Z","005D0000001aGzhIAE","2011-10-31T03:20:39.000Z","005D0000001aGzhIAE","2011-10-31T03:20:39.000Z","","","","","","Not for Profit"
"001D000000l3UdMIAU","false","","Megashield Products International","","","","","","","","","","","","","","","","","","03 9521 6068","","","","Shielding","Melbourne","005D0000001aGzhIAE","2011-10-31T03:35:48.000Z","005D0000001aGzhIAE","2011-10-31T03:35:48.000Z","005D0000001aGzhIAE","2011-10-31T03:35:48.000Z","","","","","Project consultant",""
"001D000000l3UdkIAE","false","","MAAP Architects","","","","","","","","","","","","","","","","","","+44 (0) 207 490 1904","","","","Mental Health Design","London","005D0000001aGzhIAE","2011-10-31T03:39:05.000Z","005D0000001aGzhIAE","2011-10-31T03:39:05.000Z","005D0000001aGzhIAE","2011-10-31T03:39:05.000Z","","","","","Architect/Interior Designer","Architecture and Design;Health"
"001D000000l3UeOIAU","false","","Niksar Australia","","","","","","","","","","","","","","","","","","03 9558 9924","","","","","Melbourne","005D0000001aGzhIAE","2011-10-31T03:42:26.000Z","005D0000001aGzhIAE","2011-10-31T03:42:26.000Z","005D0000001aGzhIAE","2011-10-31T03:42:26.000Z","","","","","Project consultant","Health"
"001D000000l3UesIAE","false","","Ralph Beattie Bosworth","","Post Office Box 456","West Perth","WA","6872","","","","","Level 3,
12 Kings Park Road","West Perth","WA","6005","","","","","08 9321 2777","08 9481 1783","http://www.rbb.com.au","","Quantity Surveyor","Perth","005D0000001aGzhIAE","2011-10-31T03:46:29.000Z","005D0000001aGzhIAE","2012-03-29T05:58:29.000Z","005D0000001aGzhIAE","2012-03-29T05:58:29.000Z","","","","","Project consultant","Architecture and Design;Health"
"001D000000l3Uf7IAE","false","","Rhyl Gould Consulting","","","","","","","","","","","","","","","","","","03 9877 4424","","","","Clinical Consultant","Melbourne","005D0000001aGzhIAE","2011-10-31T03:49:02.000Z","005D0000001aGzhIAE","2011-10-31T03:49:02.000Z","005D0000001aGzhIAE","2011-10-31T03:49:02.000Z","","","","","Project consultant","Architecture and Design;Health"
"001D000000l3UfNIAU","false","","Soeg Solutions","","","","","","","","","","","","","","","","","","","","","","Wayfinding & Signage","","005D0000001aGzhIAE","2011-10-31T04:00:11.000Z","005D0000001aGzhIAE","2011-10-31T04:00:11.000Z","005D0000001aGzhIAE","2011-10-31T04:00:11.000Z","","","","","Project consultant","Health"
"001D000000l3Ug0IAE","false","","Smooth Hospital Move","","","","","","","","","","","","","","","","","","","","","","Transition & Decanting","","005D0000001aGzhIAE","2011-10-31T03:56:50.000Z","005D0000001aGzhIAE","2011-10-31T03:56:50.000Z","005D0000001aGzhIAE","2011-10-31T03:56:50.000Z","","","","","Project consultant","Health"
"001D000000l3UgBIAU","false","","Solumsmo Consulting","","","","","","","","","","","","","","","","","","+47 9283 0700","","","","ICT - International Hospital Industry","Norway","005D0000001aGzhIAE","2011-10-31T04:03:19.000Z","005D0000001aGzhIAE","2011-10-31T04:05:51.000Z","005D0000001aGzhIAE","2011-10-31T04:05:51.000Z","","","","","Project consultant","Health"
"001D000000l3Ux1IAE","false","","Tenancy Solutions Australia","","443 Little Collins Street","Melbourne","VIC","3000","","","","","443 Little Collins Street","Melbourne","VIC","3000","","","","","03 8680 9210","","www.tenancy.com.au","","","Melbourne","005D0000001aGzhIAE","2011-10-31T05:46:15.000Z","005D0000001aGzhIAE","2011-10-31T05:46:15.000Z","005D0000001aGzhIAE","2011-10-31T05:46:15.000Z","","","","","","Property"
"001D000000l3UxGIAU","false","","Tomkinson Group","","","","","","","","","","","","","","","","","","03 5442 1033","","","","Land Surveyors","Melbourne","005D0000001aGzhIAE","2011-10-31T05:49:14.000Z","005D0000001aGzhIAE","2011-10-31T05:51:11.000Z","005D0000001aGzhIAE","2011-10-31T05:51:11.000Z","","","","","Project consultant",""
"001D000000l3UxRIAU","false","","Hastie Group","","","","","","","","","","","","","","","","","","","","","","Building Services Subcontractors","Sydney","005D0000001aGzhIAE","2011-10-31T06:21:22.000Z","005D0000001aGzhIAE","2011-10-31T06:27:54.000Z","005D0000001aGzhIAE","2011-10-31T06:27:54.000Z","","","","","Construction Company",""
"001D000000l3UxzIAE","false","","Williams Boag","","51 Leicester Street","Carlton","Vic","3053","","","","","51 Leicester Street","Carlton","Vic","3053","","","","","03 9388 6000","03 9388 6060","www.williamsboag.com.au","","Heritage Architects","Melbourne","005D0000001bIi2IAE","2011-10-31T05:57:49.000Z","005D0000001aGzhIAE","2014-09-15T01:24:15.000Z","005D0000001bIi2IAE","2014-09-15T01:24:15.000Z","","","","","Architect/Interior Designer","Architecture and Design"
"001D000000l3UyZIAU","false","","Bendigo Refrigeration & Air Conditioning","001D000000oKUCdIAO","","","","","","","","","","","","","","","","","03 5448 3999","","","","","Bendigo","005D0000001aGzhIAE","2011-10-31T06:06:41.000Z","005D0000001aGzhIAE","2012-03-20T00:50:11.000Z","005D0000001bXCwIAM","2012-03-20T00:50:11.000Z","","","","","Project consultant","Health"
"001D000000l3V4WIAU","false","","CDC Plumbing & Drainage","001D000000rRXBrIAO","","","","","","","","","","","","","","","","","03 9272 9000","","","","Plumbing & Drainage","Melbourne","005D0000001aGzhIAE","2011-10-31T06:10:07.000Z","005D0000001aGzhIAE","2012-06-12T04:16:27.000Z","005D0000001bXCwIAM","2012-06-12T04:16:27.000Z","","","","","Construction Company",""
"001D000000l3V6hIAE","false","","Fairbrother Group","001D000000ruD5zIAE","","","","","","","","","","","","","","","","","","","","","Builders","Melbourne","005D0000001aGzhIAE","2011-10-31T06:12:55.000Z","005D0000001aGzhIAE","2012-06-21T07:32:40.000Z","005D0000001bXCwIAM","2012-06-21T07:32:40.000Z","","","","","Construction Company",""
"001D000000l3VC8IAM","false","","Gordon Brother Industries","","","","","","","","","","","","","","","","","","03 5441 4404","","","","Mechanical Engineering","Melbourne","005D0000001aGzhIAE","2011-10-31T06:17:52.000Z","005D0000001aGzhIAE","2011-10-31T06:17:52.000Z","005D0000001aGzhIAE","2011-10-31T06:17:52.000Z","","","","","Construction Company",""
"001D000000l3VE2IAM","false","","Wild Plumbing","","","","","","","","","","","","","","","","","","","","","","","","005D0000001aGzhIAE","2011-10-31T06:40:25.000Z","005D0000001aGzhIAE","2011-10-31T06:40:25.000Z","005D0000001aGzhIAE","2011-10-31T06:40:25.000Z","","","","","",""
"001D000000l3VFMIA2","false","","Paige Courtney","","","","","","","","","","","","","","","","","","03 5443 1466","","","","Production, Scaffolding, Bricklayer, Material Recycling, Plant Hire, Labour Hire","Melbourne","005D0000001aGzhIAE","2011-10-31T06:38:42.000Z","005D0000001aGzhIAE","2011-10-31T06:38:42.000Z","005D0000001aGzhIAE","2011-10-31T06:38:42.000Z","","","","","",""
"001D000000lC39pIAC","false","","Compass Group","","","","","","","","","","","","","","","","","","","","","","","","005D0000001aGzhIAE","2011-10-31T00:04:42.000Z","005D0000001aGzhIAE","2011-10-31T00:04:42.000Z","005D0000001aGzhIAE","2011-10-31T00:04:42.000Z","","","","","",""
"001D000000lC3EmIAK","false","","Medirest","001D000000lC39pIAC","Unit 3, 63-71 Boundary Road","North Melbourne","VIC","","","","","","Unit 3, 63-71 Boundary Road","North Melbourne","VIC","","","","","","03 9274 9500","03 9274 9501","www.my-compass-group.com.au","","","Melbourne","005D0000001aGzhIAE","2011-10-31T00:10:43.000Z","005D0000001aGzhIAE","2011-10-31T00:10:43.000Z","005D0000001aGzhIAE","2011-10-31T00:10:43.000Z","","","","","","Health;Hotels and Hospitality"
"001D000000lC3FzIAK","false","","Assetera","","","","","","","","","","","","","","","","","","","","","","","Parent","005D0000001aGzhIAE","2011-10-31T00:41:25.000Z","005D0000001aGzhIAE","2012-03-13T04:35:44.000Z","005D0000001bXCwIAM","2012-03-13T04:35:44.000Z","","","","","",""
"001D000000lC3GJIA0","false","","Clifton Consulting Services Pty Ltd","001D000000rO0niIAC","Level 6
189 Flinders Lane","Melbourne","VIC","3000","","","","","Level 6
189 Flinders Lane","Melbourne","VIC","3000","","","","","03 9654 3522","03 9654 3785","www.cliftongroup.com.au","","","Melbourne","005D0000001aGzhIAE","2011-10-31T00:46:42.000Z","005D0000001aGzhIAE","2012-06-13T04:57:12.000Z","005D0000001bXCwIAM","2012-06-13T04:57:12.000Z","","","","","","Government"
"001D000000lCIgzIAG","false","","Health Workforce Australia","","","Canberra","ACT","","","","","","","","","","","","","","","","","","","","005D0000001bPy2IAE","2011-11-03T01:19:22.000Z","00520000001DW2NAAW","2011-12-06T23:23:28.000Z","005D0000001aI8pIAE","2011-12-06T23:23:28.000Z","","","","","",""
"001D000000lCIh4IAG","false","","D H Flinders Ltd","","Level 3
16-18 Grosvenor Street","Sydney","NSW","2000","Australia","","","","Level 3
16-18 Grosvenor Street","Sydney","NSW","2000","Australia","","","","+61 2 8705 5411","+61 3 8352 7199","www.dhflinders.com","","","Sydney","005D0000001bPy2IAE","2011-11-03T01:22:04.000Z","00520000001DW2NAAW","2012-03-11T23:55:44.000Z","00520000000wb71AAA","2012-03-11T23:55:44.000Z","","","","","Property Developer/Owner","Architecture and Design"
"001D000000lRhBhIAK","false","","BHP Billiton Mitsubishi Alliance (BMA)","","GPO Box 971","Brisbane","QLD","4001","","","","","100 Brookes Street
Fortitude Valley","Brisbane","QLD","4006","","","","","","","","","","Fortitude Valley","005D0000001bIi2IAE","2011-11-09T06:29:08.000Z","005D0000001bIi2IAE","2011-11-09T06:29:31.000Z","005D0000001bIi2IAE","2011-11-09T06:29:31.000Z","","","","","",""
"001D000000lRhHnIAK","false","","Cottee Parker Architects Pty Ltd","","201 Montague Road
West End","Brisbane","QLD","4101","","","","","201 Montague Road
West End","Brisbane","QLD","4101","","","","","07 3846 7422","07 3846 7433","cotteeparker.com.au","","","Brisbane","005D0000001bIi2IAE","2011-11-09T07:32:52.000Z","005D0000001bIi2IAE","2011-12-09T01:14:31.000Z","00520000000wlM6AAI","2011-12-09T01:14:31.000Z","","","","","Architect/Interior Designer","Architecture and Design"
"001D000000lRhWxIAK","false","","Buildcorp Interiors","","Level 1
165 Melbourne Street","South Brisbane","QLD","4101","","","","","Level 1
165 Melbourne Street","South Brisbane","QLD","4101","","","","","07 3139 0800","07 3846 7050","buildcorp.com.au","","","South Brisbane","005D0000001bIi2IAE","2011-11-09T07:08:11.000Z","005D0000001bIi2IAE","2015-03-23T06:29:20.000Z","005D0000001bIi2IAE","2015-03-23T06:29:20.000Z","","","","","Architect/Interior Designer","Architecture and Design"
"001D000000lRhhQIAS","false","","Cottee Parker Architects Pty Ltd","","Level 2
45 Exhibition Street","Melbourne","VIC","3000","","","","","Level 2
45 Exhibition Street","Melbourne","VIC","3000","","","","","03 9654 2264","03 9654 6864","cotteeparker.com.au","","","Melbourne","005D0000001bIi2IAE","2011-11-09T07:38:42.000Z","005D0000001bIi2IAE","2011-11-09T07:39:11.000Z","005D0000001bIi2IAE","2011-11-09T07:39:11.000Z","","","","","Architect/Interior Designer","Architecture and Design"
"001D000000lTRxDIAW","false","","Medical Journal of Australia","","Locked Bag 3030","Strawberry Hills","NSW","2012","","","","","","","","","","","","","02 9562 6630","","www.mja.com.au","","","Sydney","005D0000001bIi2IAE","2011-11-17T01:26:53.000Z","005D0000001bIi2IAE","2011-11-17T01:49:38.000Z","005D0000001bIi2IAE","2011-11-17T01:49:38.000Z","","","","","Media","Architecture and Design"
"001D000000lTRyaIAG","false","","Australian Catholic University","001D000000oIN2cIAG","PO Box 456","Virginia","QLD","4014","","","","","1100 Nudgee Road","Banyo","QLD","4014","","","","","07 3623 7191","07 3623 7458","www.acu.edu.au","","","Brisbane","005D0000001bIi2IAE","2011-11-17T01:55:11.000Z","005D0000001bIi2IAE","2012-03-06T02:49:29.000Z","005D0000001bIi2IAE","2012-03-06T02:49:29.000Z","","","","","University","Architecture and Design"
"001D000000lrI5nIAE","false","","Infrastructure Service Group Pty Ltd","","PO Box 18137","Collins Street East","VIC","8003","","","","","","","","","","","","","03 9639 1504","03 9639 1346","www.isgprojects.com.au","","","Melbourne","005D0000001aGzhIAE","2011-11-29T04:41:59.000Z","005D0000001aGzhIAE","2011-11-29T04:41:59.000Z","005D0000001aGzhIAE","2011-11-29T04:41:59.000Z","","","","","Project consultant","Transport and Infrastructure"
"001D000000lrIAIIA2","false","","Floreancig Smith","","Suite 1, Level 1
398 Smith Street","Fitzroy","VIC","3065","","","","","Suite 1, Level 1
398 Smith Street","Fitzroy","VIC","3065","","","","","03 9417 0919","03 9417 1821","www.floreancigsmith.com.au","","Building Surveyor, Building Code Consultants","Melbourne","005D0000001aGzhIAE","2011-11-29T04:32:22.000Z","005D0000001aGzhIAE","2011-11-29T04:32:22.000Z","005D0000001aGzhIAE","2011-11-29T04:32:22.000Z","","","","","Project consultant","Architecture and Design"
"001D000000lrIB1IAM","false","","Root Projects Australia","","2 Davidsons Place","Melbourne","VIC","3000","","","","","2 Davidsons Place","Melbourne","VIC","3000","","","","","03 9654 0488","03 9654 0788","www.rootprojects.com.au","","","Melbourne","005D0000001aGzhIAE","2011-11-29T04:52:46.000Z","005D0000001aGzhIAE","2011-11-29T04:53:14.000Z","005D0000001aGzhIAE","2011-11-29T04:53:14.000Z","","","","","Project Manager",""
"001D000000lrQK6IAM","false","","Lend Lease","001D000000oJY5OIAW","Level 14
431 King William Street","Adelaide","SA","5000","","","","","Level 14
431 King William Street","Adelaide","SA","5000","","","","","08 8202 8888","","http://www.lendlease.com/worldwide/home.aspx","","Was Baulderstone Pty Ltd - Adelaide.","Adelaide","005D0000001bPy2IAE","2011-11-30T04:58:46.000Z","00520000001DW2NAAW","2014-12-04T06:32:49.000Z","00520000000wlM6AAI","2014-12-04T06:32:49.000Z","","","","","Construction Company","Property"
"001D000000lrQNKIA2","false","","Charter Hall","001D000000rO0emIAC","Level 20
No. 1 Martin Place","Sydney","NSW","2000","","","","","","","","","","","","","02 8908 4000","","www.charterhall.com.au","","","Sydney","005D0000001bPy2IAE","2011-11-30T05:40:52.000Z","00520000001DW2NAAW","2015-02-24T00:12:29.000Z","005D0000001bIi2IAE","2015-02-24T00:12:29.000Z","","","","","Client","Other"
"001D000000lrVWaIAM","false","","Mark Moran at Little Bay","","1420 Anzac Parade","Little Bay","NSW","2036","","","","","","","","","","","","","02 8197 6300","","www.moran.com.au","","","","005D0000001bPy2IAE","2011-12-01T00:49:09.000Z","00520000001DW2NAAW","2011-12-06T23:23:28.000Z","005D0000001aI8pIAE","2011-12-06T23:23:28.000Z","","","","","",""
"001D000000lrVbVIAU","false","","Leighton Contractors Pty Ltd","","Level 2
18-32 Parliament Place","West Perth","WA","6005","","","","","","","","","","","","","08 9324 6231","","www.leightoncontractors.com.au","","","","005D0000001bPy2IAE","2011-12-01T00:30:56.000Z","00520000001DW2NAAW","2011-12-06T23:23:28.000Z","005D0000001aI8pIAE","2011-12-06T23:23:28.000Z","","","","","Construction Company","Property"
"001D000000lrk1AIAQ","false","","TTM Consulting","","PO Box 1310","Coorparoo BC","Qld","4151","","","","","129 Logan Road","Woolloongabba","Qld","4102","","","","","07 3327 9500","07 3327 9501","www.ttmgroup.com.au","","","Woolloongabba","00520000000wlM6AAI","2011-12-05T04:21:00.000Z","00520000000wlM6AAI","2011-12-05T04:21:00.000Z","00520000000wlM6AAI","2011-12-05T04:21:00.000Z","","","","","Project consultant","Architecture and Design"
"001D000000lrk2fIAA","false","","Jensen Bowers","","PO Box 799","Spring Hill","Qld","4004","","","","","72 Costin Street","Fortitude Valley","Qld","4006","","","","","07 3852 1771","07 3252 9818","www.jensenbowers.com.au","","","Fortitude Valley","00520000000wlM6AAI","2011-12-05T04:31:02.000Z","00520000000wlM6AAI","2011-12-05T04:31:02.000Z","00520000000wlM6AAI","2011-12-05T04:31:02.000Z","","","","","Project consultant","Architecture and Design"
