,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,VisionClientID,EpicorCustomerID,ClientNumber,Name,Type,Status,WebSite,Memo,CurrentStatus,ClientInd,VendorInd,LinkedVendor,VisionClientAddressID,AddressDescription,Address2,Address3,Address4,City,State,Zip,Country,Phone,FAX,GoogleAddress,GooglePhone,googleExtras,googled
1129,1129,1129,1129,ADMIN486509638996,STATEDIR,103,State Director,,A,,,Existing,Y,N,,DD44E1FC-4180-4DF5-85CA-6ADDE9161605,Default,,,,,,,AU,82977200,,,,,
1130,1130,1130,1130,ADMIN486509638997,STGREG30,105,St Gregory's College,,A,,,Existing,Y,N,,4CD9A9A2-FBA6-461F-9AE5-8B5E29693EF6,Default,,,,,,,AU,246294222,,,,,
1131,1131,1131,1131,ADMIN486509638998,STYLEP10,116,Style Plantation,,A,,,Existing,Y,N,,FB754335-6526-40C5-A35C-E80FC2F80231,Default,,,,,,,AU,,,,,,
1132,1132,1132,1132,ADMIN486509638999,SWINUN40,121,Swinburne University of  Technology,,A,,,Existing,Y,N,,C7A9D1C7-1DE0-4609-A55F-62972D013C43,Default,,,,,,,AU,,,,,,
1133,1133,1133,1133,ADMIN486509639000,RAIACB30,137,RAIA Canberra,,A,,,Existing,Y,N,,BB2DA72C-76EB-4B27-A657-8C660E9481CB,Default,,,,,,,AU,,,,,,
1134,1134,1134,1134,ADMIN486509639001,REDBEE20,144,Red Bee Media Ltd,,A,,,Existing,Y,N,,79D1A118-48CD-419C-BCAC-73BC9BB6C8F9,Default,,,,,,,AU,,,,,,
1135,1135,1135,1135,ADMIN486509639002,PTPROJ30,158,Point Project Management,,A,,,Existing,Y,N,,981AEC50-B20D-468E-97DF-B7B586EF0800,Default,,,,,,,AU,,,,,,
1136,1136,1136,1136,ADMIN486509639003,PTTGRO40,159,PTT Group,,A,,,Existing,Y,N,,34983C22-69C3-4430-8818-AF29F74444F1,Default,,,,,,,TH,6622372326,,,,,
1137,1137,1137,1137,ADMIN486509639004,RPAASS10,170,Ralph Power & Associates,,A,,,Existing,Y,N,,50F20F68-16E4-41EE-A0AF-851DA10C475C,Default,,,,,,,AU,,,,,,
1138,1138,1138,1138,ADMIN486509639005,SCAPAR40,182,scapar40,,A,,,Existing,Y,N,,E3FD93F7-3574-4989-A32D-3040AB50112D,Default,,,,,,,AU,,,,,,
1139,1139,1139,1139,ADMIN486509639006,OLDPAR30,190,Old Parliament House,,A,,,Existing,Y,N,,581EC596-A018-4596-BFCF-68EFDD0C2628,Default,,,,,,,AU,,,,,,
1140,1140,1140,1140,ADMIN486509639007,PARLIA30,217,Parliament House Canberra,,A,,,Existing,Y,N,,C59E3047-9CC6-4FEC-B6B4-F20757963156,Default,,,,,,,AU,,,,,,
1141,1141,1141,1141,ADMIN486509639008,PARRAS20,221,Parramatta Stadium,,A,,,Existing,Y,N,,24460393-A761-4028-B399-2CF493244DB6,Default,,,,,,,AU,02 9683 57754,02 98903345,,,,
1142,1142,1142,1142,ADMIN486509639009,MCNAUG10,251,Ian Mcnaughton,,A,,,Existing,Y,N,,8B4A0447-1611-473A-AFA3-01142152CD36,Default,,,,,,,AU,,,,,,
1143,1143,1143,1143,ADMIN486509639010,MCCAIN40,267,McCain Administration,,A,,,Existing,Y,N,,7DB706FE-CFFF-4610-8FEE-0DDB76C03181,Default,,,,,,,AU,,,,,,
1144,1144,1144,1144,ADMIN486509639011,LIVSTE10,269,Living Steel,,A,,,Existing,Y,N,,734C3B6C-A305-4B00-8C1A-AED85809FBC0,Default,,,,,,,CA,,,,,,
1145,1145,1145,1145,ADMIN486509639012,MARIAP30,280,Dr Paul Maria,,A,,,Existing,Y,N,,D81A9923-443F-4937-BDDA-C3EA4D2095DB,Default,,,,,,,AU,,,,,,
1146,1146,1146,1146,ADMIN486509639013,LENDLB10,286,Lend Lease,,A,,,Existing,Y,N,,111BEE13-F2BF-4811-A5D5-DAACC37B5755,Default,,,,,,,AU,,,,,,
1147,1147,1147,1147,ADMIN486509639014,LENDLS20,289,Lend Lease Developments,,A,,,Existing,Y,N,,F58CA4A2-40AA-4D4D-AAD9-19AE9C4610C5,Default,,,,,,,AU,,,,,,
1148,1148,1148,1148,ADMIN486509639015,KWEZIV20,300,Kwezi V3 Engineers,,A,,,Existing,Y,N,,CD086B76-D6EB-45FA-AD14-05F46DEA96DD,Default,,,,,,,ZA,27219123000,27219123222,,,,
1149,1149,1149,1149,ADMIN486509639016,IPAUST30,309,IP Australia CafÚ,,A,,,Existing,Y,N,,069897C9-785E-4E70-A2F1-6733EFA5BCF3,Default,,,,,,,AU,,,,,,
1150,1150,1150,1150,ADMIN486509639017,JONESL40,327,Jones Lang Lasalle,,A,,,Existing,Y,N,,A3835092-7722-4B32-8445-90A4A04863EE,Default,,,,,,,AU,396726621,,,,,
1151,1151,1151,1151,ADMIN486509639018,KALDOR20,328,Milgrom and John Kaldor,,A,,,Existing,Y,N,,93348BB7-BD47-46CC-AC78-EF1E620CFECE,Default,,,,,,,AU,,,,,,
1152,1152,1152,1152,ADMIN486509639019,GRIUNI10,340,Griffith University,,A,,,Existing,Y,N,,3561317A-FE4C-43CC-BA22-90A4E0683258,Default,,,,,,,AU,737357111,,,,,
1153,1153,1153,1153,ADMIN486509639020,HANSEN20,350,Hansen Yuncken,,A,,,Existing,Y,N,,E6FB8437-A3F0-4964-9081-A022EA6E00BE,Default,,,,,,,AU,413154787,,,,,
1154,1154,1154,1154,ADMIN486509639021,HEIDEV40,354,Heide Museum of Modern Art,,A,,,Existing,Y,N,,9BCB178E-40A2-4FC1-88B4-1E14804221BE,Default,,,,,,,AU,03 86234000,,,,,
1155,1155,1155,1155,ADMIN486509639022,HOBSCC40,358,Hobsons City Council,,A,,,Existing,Y,N,,8FF772CB-E28F-41DA-81FC-A8743FD17FED,Default,,,,,,,AU,,,,,,
1156,1156,1156,1156,ADMIN486509639023,FORMGP10,361,Formula Group,,A,,,Existing,Y,N,,762DE0FC-3DAC-4E97-86F6-F5AC8C7687C1,Default,,,,,,,AU,,,,,,
1157,1157,1157,1157,ADMIN486509639024,GALJEF20,365,Gallager Jeffs Consulting,,A,,,Existing,Y,N,,3FD6E731-2D6C-43D4-BD9B-FD113B9C37CA,Default,,,,,,,AU,,,,,,
1158,1158,1158,1158,ADMIN486509639025,FCBARC20,386,FC Barcelona,,A,,,Existing,Y,N,,727AA3E2-658D-422F-B84F-DB2F7CBB3048,Default,,,,,,,ES,,,,,,
1159,1159,1159,1159,ADMIN486509639026,FERRIE10,387,Ferrier Hodgson,,A,,,Existing,Y,N,,7183DCFB-8E05-4C13-B5AF-14626980B953,Default,,,,,,,AU,07 38314833,,,,,
1160,1160,1160,1160,ADMIN486509639027,FKPCON40,392,FKP,,A,,,Existing,Y,N,,47E2B516-7E16-41CF-ACE6-B90FBEF334CA,Default,,,,,,,AU,,,,,,
1161,1161,1161,1161,ADMIN486509639028,DEVINE10,401,Devine Limited,,A,,,Existing,Y,N,,16A63DC0-CFDE-491D-B506-59B884B0A3D4,Default,,,,,,,AU,,,,,,
1162,1162,1162,1162,ADMIN486509639029,DMAPTY10,405,DMA PTY LTD,,A,,,Existing,Y,N,,DA7CD202-EE52-47F5-B951-C45C7C4EC7A7,Default,,,,,,,AU,,,,,,
1163,1163,1163,1163,ADMIN486509639030,DSRDSY20,406,Department of State & Regional Development,,A,,,Existing,Y,N,,6BC0665E-86FE-4144-BF5E-CF12E90717F9,Default,,,,,,,AU,293386612,,,,,
1164,1164,1164,1164,ADMIN486509639031,EASTER10,409,K & D Easterbrook,,A,,,Existing,Y,N,,37261018-F604-40F9-B014-68F8609EC7ED,Default,,,,,,,AU,,,,,,
1165,1165,1165,1165,ADMIN486509639032,ECHARI10,410,EC Harris International,,A,,,Existing,Y,N,,C0915920-CB13-4C1C-98F7-7570316163F0,Default,,,,,,,AE,9713328009,,,,,
1166,1166,1166,1166,ADMIN486509639033,CUSTOM10,412,Australian Customs Service,,A,,,Existing,Y,N,,13BCF051-50E3-407E-BED7-FB605F88248E,Default,,,,,,,AU,02 62455487,,,,,
1167,1167,1167,1167,ADMIN486509639034,COLLIE40,433,Colliers International,,A,,,Existing,Y,N,,68D698D7-647F-425A-9E9C-0AD29D51F27F,Default,,,,,,,AU,,,,,,
1168,1168,1168,1168,ADMIN486509639035,COMMER20,436,Dept of Commerce,,A,,,Existing,Y,N,,1E259627-BDF8-42DD-8933-09DE6ED0B3CD,Default,,,,,,,AU,293728904,,,,,
1169,1169,1169,1169,ADMIN486509639036,CONSER10,449,Conservation Commission of WA,,A,,,Existing,Y,N,,4394688C-8B04-497D-9698-B445A50AB405,Default,,,,,,,AU,,,,,,
1170,1170,1170,1170,ADMIN486509639037,COLLAB40,451,Collaborate,,A,,,Existing,Y,N,,DD464A68-13CB-4CF9-97A6-D9ED2483AE58,Default,,,,,,,AU,402444836,,,,,
1171,1171,1171,1171,ADMIN486509639038,COOMES40,453,Douglas Coomes,,A,,,Existing,Y,N,,C7062426-D892-40EA-AD74-B3FC8C4B1B22,Default,,,,,,,AU,,,,,,
1172,1172,1172,1172,ADMIN486509639039,CHAPMN10,464,Colin and Rossyln Chapman,,A,,,Existing,Y,N,,E87BBE82-19EB-4016-9417-20B4465163EC,Default,,,,,,,AU,,,,,,
1173,1173,1173,1173,ADMIN486509639040,CHEESE20,467,Cheesman Architects,,A,,,Existing,Y,N,,3AA1D678-4561-4180-8F83-ABE5436D1784,Default,,,,,,,AU,,,,,,
1174,1174,1174,1174,ADMIN486509639041,CBRECA30,475,CBRE,,A,,,Existing,Y,N,,48CCF490-1170-4C4E-8CE9-6CC521770F10,Default,,,,,,,AU,,,,,,
1175,1175,1175,1175,ADMIN486509639042,BVNLUK20,497,Bligh Voller Nield Limited UK,,A,,,Existing,Y,N,,BA0C986A-B90D-46F9-94EB-214814028D64,Default,,,,,,,GB,,,,,,
1176,1176,1176,1176,ADMIN486509639043,AUSTRA10,539,Australand,,A,,,Existing,Y,N,,F3DD19B4-1D96-4302-AF67-1F17DB3B8E6A,Default,,,,,,,AU,,,,,,
1177,1177,1177,1177,ADMIN486509639044,AUSTRA20,540,AUSTRADE,,A,,,Existing,Y,N,,53CB917F-1212-4E9D-BA2E-D67A2CB5AA3F,Default,,,,,,,AU,,,,,,
1178,1178,1178,1178,ADMIN486509639045,ARCPAC10,561,Architects Pacific,,A,,,Existing,Y,N,,D47BBB93-B939-4617-81E6-9F94823B4279,Default,,,,,,,AU,,,,,,
1179,1179,1179,1179,ADMIN486509639046,ASHGRP20,568,Ashington Group,,A,,,Existing,Y,N,,609318CE-02D3-4EFC-B81C-C2472A414651,Default,,,,,,,AU,,,,,,
1180,1180,1180,1180,ADMIN486509639047,ABACUS10,583,Abacus Property,,A,,,Existing,Y,N,,B83EA2A9-CB3D-4F20-81C8-1B222367CF1E,Default,,,,,,,AU,,,,,,
1181,1181,1181,1181,ADMIN486509639048,ABIGRP10,585,Abi Group,,A,,,Existing,Y,N,,741F859D-2E35-410D-8A84-94F90AA56525,Default,,,,,,,AU,07 3391 7311,07 33917414,,,,
1182,1182,1182,1182,ADMIN486509639049,ASBBNK20,611,ASB Bank,,A,,,Existing,Y,N,,AF02F366-0839-4757-BE07-5012CC66BA22,Default,,,,,,,NZ,+64 9 377 8930,,,,,
1183,1183,1183,1183,ADMIN486509639050,CATHED40,622,Catholic Education Office,,A,,,Existing,Y,N,,0B82261B-CE95-48B4-9FEF-2DD261517629,Default,,,,,,,AU,,,,,,
1184,1184,1184,1184,ADMIN486509639051,BNECAV40,642,Brisbane Catholic Edcuation Of,,A,,,Existing,Y,N,,E4A07B89-DBFB-4C1B-A9F6-6C9CA7E18A10,Default,,,,,,,AU,,,,,,
1185,1185,1185,1185,ADMIN486509639052,NICHEM20,646,Niche Media,,A,,,Existing,Y,N,,318E34B4-5E19-40C2-9029-F4DB978A8115,Default,,,,,,,AU,,,,,,
1186,1186,1186,1186,ADMIN486509639053,SUNCOU10,660,Sunshine Coast Council,,A,,,Existing,Y,N,,A07A4AE5-2C28-4D26-93DC-F408EAC32ED8,Default,,,,,,,AU,,,,,,
1187,1187,1187,1187,ADMIN486509639054,CARDNA40,670,Cardna Shire Council,,A,,,Existing,Y,N,,F7A6CCA0-EABD-4B05-8504-4A2135AFB1BC,Default,,,,,,,AU,,,,,,
1188,1188,1188,1188,ADMIN486509639055,HEALTH20,696,Health Habitat Pty Ltd,,A,,,Existing,Y,N,,000C78BC-2885-479F-8B34-E6D753E07356,Default,,,,,,,AU,299731316,,,,,
1189,1189,1189,1189,ADMIN486509639056,BUCHAN10,703,Buchan Group,,A,,,Existing,Y,N,,0758EC46-87FC-404F-85B0-1C6B2032897E,Default,,,,,,,AU,,,,,,
1190,1190,1190,1190,ADMIN486509639057,AISVIC20,723,AIS VIC,,A,,,Existing,Y,N,,B081D634-85D2-4391-A5AF-15C3010D7426,Default,,,,,,,AU,,,,,,
1191,1191,1191,1191,ADMIN486509639058,SUNCOL40,724,Sunshine College,,A,,,Existing,Y,N,,587B97F2-9DB9-437C-ABB7-53B41D22E849,Default,,,,,,,AU,383115200,,,,,
1192,1192,1192,1192,ADMIN486509639059,CONNGA10,729,Gary and Annie Connell,,A,,,Existing,Y,N,,FF4FCB4B-15A9-4AF3-ADEA-EE2CFEE30370,Default,,,,,,,AU,488072558,,,,,
1193,1193,1193,1193,ADMIN486509639060,ALDRIG10,795,Evan Aldrige,,A,,,Existing,Y,N,,9B1C0AC6-10A4-4AA9-96BB-9422661DCEB1,Default,,,,,,,AU,419953293,,,,,
1194,1194,1194,1194,ADMIN486509639061,CCCCON10,796,CCC Construction,,A,,,Existing,Y,N,,0F726649-B5B3-4FE7-95D5-DD3205A394AE,Default,,,,,,,AU,97148821818,,,,,
1195,1195,1195,1195,ADMIN486509639062,AMPBRI10,812,AMP,,A,,,Existing,Y,N,,11FABB71-DE26-4BFD-B70B-027D8EF6766D,Default,,,,,,,AU,419323697,,,,,
1196,1196,1196,1196,ADMIN486509639063,SYDAIR20,833,Sydney Airport Corporation,,A,,,Existing,Y,N,,E8228F27-BB71-45A8-98D6-0C86258B9D1C,Default,,,,,,,AU,296676435,,,,,
1197,1197,1197,1197,ADMIN486509639064,AECOMC10,868,Aecom Cairns,,A,,,Existing,Y,N,,75273C14-F460-459F-8D3F-EA64C214F187,Default,,,,,,,AU,,,,,,
1198,1198,1198,1198,ADMIN486509639065,BORAL10,869,Boral,,A,,,Existing,Y,N,,5C5499AB-F80B-4340-8623-40F40D37C28D,Default,,,,,,,AU,,,,,,
1199,1199,1199,1199,ADMIN486509639066,NTHEAL10,921,NT Department of Health,,A,,,Existing,Y,N,,F07E5198-E93F-4712-9364-85EF0BC27C43,Default,,,,,,,AU,889994609,,,,,
1200,1200,1200,1200,ADMIN486509639067,VALEAU10,923,Vale Australia,,A,,,Existing,Y,N,,557C2CD4-EE2E-45BF-9D15-0141DF61D1D9,Default,,,,,,,AU,427789949,,,,,
1201,1201,1201,1201,ADMIN486509639068,APAGRP10,927,APA Group,,A,,,Existing,Y,N,,E8515B2B-A17A-4DF2-869D-5D8C3C33EB7D,Default,,,,,,,AU,,,,,,
1202,1202,1202,1202,ADMIN486509639069,UNICAN40,942,University of Canberra,,A,,,Existing,Y,N,,44F41E5E-3D24-48DF-9A7B-0A7B4F44A6C2,Default,,,,,,2601,AU,,,,,,
1203,1203,1203,1203,ADMIN486509639070,DEPTFD20,946,Department Finance & Deregulation,,A,,,Existing,Y,N,,CD29EB2C-7DA7-44BF-9439-481464AB12EB,Default,1 King Edward Terrace,,,,ACT,2600,AU,,,,,,
1204,1204,1204,1204,ADMIN486509639071,RANBUR10,959,Ranbury,,A,,,Existing,Y,N,,59A53377-09D1-4DB3-B0E6-27B083D3C090,Default,,,,,,,AU,732112300,,,,,
1205,1205,1205,1205,ADMIN486509639072,USQQLD10,966,USQ,,A,,,Existing,Y,N,,AD128310-07AE-4CA2-9459-D82B98A68713,Default,,,,,,,AU,746312869,,,,,
1206,1206,1206,1206,ADMIN486509639073,UNITAS40,977,University of Tasmania,,A,,,Existing,Y,N,,5E8C70CC-AB43-4052-8228-FCFE55F257FA,Default,,,,,,,AU,363243639,,,,,
1207,1207,1207,1207,ADMIN486509639074,SCHARN20,991,Scharnberger Architekten,,A,,,Existing,Y,N,,82482047-163D-49D8-85E8-5B66DACD0A1B,Default,,,,,,,DE,,,,,,
1208,1208,1208,1208,ADMIN486509639075,CSIROS20,1002,CSIRO,,A,,,Existing,Y,N,,F1B5C6C4-91C9-484A-8376-5D9681474F9A,Default,,,,,,,AU,,,,,,
1209,1209,1209,1209,ADMIN486509639076,MACUNI20,1003,Macquarie University,,A,,,Existing,Y,N,,0A6D0957-47B4-4DC8-9AD5-654370B861D1,Default,,,,,,,AU,,,,,,
1210,1210,1210,1210,ADMIN486509639077,HYDERC20,1004,Hyder Consulting,,A,,,Existing,Y,N,,2C9353C7-D07C-45CF-AB10-ECDA0DF79AA1,Default,,,,,,,QA,,,,,,
1211,1211,1211,1211,ADMIN486509639078,BIGHOU20,1006,Big House,,A,,,Existing,Y,N,,20AD3EFB-4A2F-485C-BC14-BB7E8D93FC36,Default,,,,,,,AU,,,,,,
1212,1212,1212,1212,ADMIN486509639079,DEAKIN10,1036,Deakin University,,A,,,Existing,Y,N,,C60C193F-0C91-48E2-AB20-FF38A161F13E,Default,,,,,,,AU,,,,,,
1213,1213,1213,1213,ADMIN486509639080,DEPHOU10,1046,Dept Housing & Public Works,,A,,,Existing,Y,N,,AAD53342-9786-40CA-87C9-DA00BE07153E,Default,,,,,,,AU,,,,,,
1214,1214,1214,1214,ADMIN486509639081,BALLHA20,1055,Sarah Ballhausen,,A,,,Existing,Y,N,,7889DCB3-BD10-46D9-8456-7ABFDDD925F7,Default,,,,,,,AU,0419 274762,,,,,
1215,1215,1215,1215,ADMIN486509639082,SAIGON20,1062,Saigon Port Authority,,A,,,Existing,Y,N,,BD7BADA2-D838-426A-A5E2-3062277B68A6,Default,,,,,,,VN,+84 8 3512 3789,,,,,
1216,1216,1216,1216,ADMIN486509639083,CONTRO20,1063,Controltek,,A,,,Existing,Y,N,,10D64168-CF1A-4E31-81B4-B816013EE545,Default,,,,,,,AU,+1 908 2723200,,,,,
1217,1217,1217,1217,ADMIN486509639084,HANNIG20,1064,Viv Hannigan,,A,,,Existing,Y,N,,30791AA2-01FC-492B-B58D-4D19DD02753C,Default,,,,,,,AU,0468 969501,,,,,
1218,1218,1218,1218,ADMIN486509639085,GC201810,1066,Gold Coast 2018 Commonwealth Games Corp,,A,,,Existing,Y,N,,E4513F1D-56C9-4D44-A98F-56D66B547184,Default,,,,,,,AU,,,,,,
1219,1219,1219,1219,ADMIN486509639086,TOOCOU10,1077,Toowoomba Regional Council,,A,,,Existing,Y,N,,F8E3AEE0-4B3B-426B-9570-703A223888EC,Default,,,,,,,AU,,,,,,
1220,1220,1220,1220,ADMIN486509639087,IRAQAU20,1086,Iraq Government & Aus 1st,,A,,,Existing,Y,N,,2DD5C6EF-C294-4CAE-A8BB-FD509E2300CB,Default,,,,,,,AU,,,,,,
1221,1221,1221,1221,ADMIN486509639088,EASTAS20,1087,East Asia Property Group,,A,,,Existing,Y,N,,8353BE18-51BA-449A-B360-B1958AD74823,Default,,,,,,,AU,,,,,,
1222,1222,1222,1222,ADMIN486509639089,CLOUDD10,1093,Cloud DC,,A,,,Existing,Y,N,,E9B1791C-11FE-401C-9A22-AA8E6700B1F3,Default,Toowong Towers,Sherwood Road,,,,,AU,,,,,,
1223,1223,1223,1223,ADMIN486509639090,SAHEAL20,1097,Dept of Health SA,,A,,,Existing,Y,N,,2ADADE08-30A3-46DA-BE94-CC8ADA1AE930,Default,,,,,,,ZA,,,,,,
1224,1224,1224,1224,ADMIN486509639091,HOWART20,1104,Peter Howarth,,A,,,Existing,Y,N,,FF3721FE-4F0B-4113-8113-375FA42DA166,Default,,,,,,,AU,296362468,,,,,
1225,1225,1225,1225,ADMIN486509639092,ELLEMJ10,1106,Jaye Ellem,,A,,,Existing,Y,N,,95B5130A-0ABB-48DF-AD0B-D541E43E3AE2,Default,,,,,,,AU,403229059,,,,,
1226,1226,1226,1226,ADMIN486509639093,TUSCAN20,1112,Tuscan PM,,A,,,Existing,Y,N,,07E69243-0383-4CDD-8DFD-F67DBAD79A41,Default,,,,,,,AU,,,,,,
1227,1227,1227,1227,ADMIN486509639094,CENTUR20,1114,Centuria,,A,,,Existing,Y,N,,9C34750D-705C-4B84-A68A-14F0C56E4571,Default,,,,,,,AU,,,,,,
1228,1228,1228,1228,ADMIN486509639095,NSWGOV20,1118,NSW Govt Trade & Inveestment,,A,,,Existing,Y,N,,89F17B8E-F731-488B-BD85-0CB9BA87284B,Default,,,,,,,AU,,,,,,
1229,1229,1229,1229,ADMIN486509639096,WAVCOU20,1119,Waverly Council,,A,,,Existing,Y,N,,D5CAB567-F178-4EE4-83C6-B7B837AC8684,Default,Bondi Junction,,,,,,AU,393867910,,,,,
1230,1230,1230,1230,ADMIN486509639097,SHELLH20,1121,Shell Harbour City Hub,,A,,,Existing,Y,N,,5611C9F1-18A0-4485-AE30-762A1E697F1D,Default,,,,,,,AU,242216016,,,,,
1231,1231,1231,1231,ADMIN486509639098,CENTEN20,1122,Centennial & Moore Park Trust,,A,,,Existing,Y,N,,66C8FFF0-0F08-4C5C-93A1-94308D2D34EE,Default,,,,,,,AU,,,,,,
1232,1232,1232,1232,ADMIN486509639099,CORVAL10,1125,Corval,,A,,,Existing,Y,N,,9837E278-E2BF-4A44-9BD1-2B25CE47C6CD,Default,,,,,,,AU,411464237,,,,,
1233,1233,1233,1233,ADMIN486509639100,STHMET40,1129,Southern Metropolitan Cemetrie,,A,,,Existing,Y,N,,33CE87F7-FFF0-4034-A33A-4FA62AB90C64,Default,,,,,,,AU,03 85588250,,,,,
1234,1234,1234,1234,ADMIN486509639101,BELLRI10,1130,Richard Bell,,A,,,Existing,Y,N,,AD871257-7B8C-41FA-A65B-8F64D9EBB6E1,Default,,,,,,,AU,732950395,,,,,
1235,1235,1235,1235,ADMIN486509639102,STEELC10,1131,Steelcase,,A,,,Existing,Y,N,,D16EEC8B-AD41-4492-915A-5DAF9326990E,Default,,,,,,,AU,424191358,,,,,
1236,1236,1236,1236,ADMIN486509639103,ARTQLD10,1139,Arts Qld,,A,,,Existing,Y,N,,402B3D42-F531-49EC-AB56-52D778BF100B,Default,,,,,,,AU,730344091,,,,,
1237,1237,1237,1237,ADMIN486509639104,BHPQLD10,1141,BHP,,A,,,Existing,Y,N,,99E30992-336D-4905-92DA-DB6740D25180,Default,,,,,,,AU,427789949,,,,,
1238,1238,1238,1238,ADMIN486509639105,WYNNNA10,1147,Narelle Wynn,,A,,,Existing,Y,N,,840AD836-D24B-4CCA-8C9F-3C91A2D3C780,Default,,,,,,,AU,,,,,,
1239,1239,1239,1239,ADMIN486509639106,SAMSUN10,1155,Samsung,,A,,,Existing,Y,N,,8CA17B5F-D22E-4027-B4CE-63712379548C,Default,,,,,,,AU,,,,,,
1240,1240,1240,1240,ADMIN486509639107,CPGCOR20,1156,CPG Corporation,,A,,,Existing,Y,N,,3C42C604-2289-438E-BA3E-40494AC1A218,Default,,,,,,,SG,,,,,,
1241,1241,1241,1241,ADMIN486509639108,STEERI10,1157,Steering Committee Ipswich Nor,,A,,,Existing,Y,N,,CD689C27-B64D-42E2-BF5C-67BAC4057571,Default,,,,,,,AU,438336544,,,,,
1242,1242,1242,1242,ADMIN486509639109,HOSAUT20,1161,Hospital Authority,,A,,,Existing,Y,N,,E69CA15D-B739-4D91-920D-7419958EBF59,Default,,,,,,,HK,,,,,,
1243,1243,1243,1243,ADMIN486509639110,COCKBU20,1163,City of Cockburn & Freemantle,,A,,,Existing,Y,N,,CEDD88AC-14A6-42F5-A7C3-BEFE56B2E796,Default,,,,,,,AU,,,,,,
1244,1244,1244,1244,ADMIN486509639111,PHASEE20,1164,Phase Eins,,A,,,Existing,Y,N,,186B04BB-ED82-4790-B9F6-09AABF7A0ABE,Default,,,,,,,AU,,,,,,
1245,1245,1245,1245,ADMIN486509639112,LOELSM10,1168,Colin Loel & Mark Smith,,A,,,Existing,Y,N,,F0C3181F-34A7-4853-8B30-B7744CB89FE1,Default,,,,,,,AU,738525900,,,,,
1246,1246,1246,1246,ADMIN486509639113,GEOFOR20,1171,Geoform,,A,,,Existing,Y,N,,42BB5039-0F83-454E-9CAB-DF32B2D09D20,Default,,,,,,,AU,,,,,,
1247,1247,1247,1247,ADMIN486509639114,MACEIN20,1172,Mace International,,A,,,Existing,Y,N,,70DC5594-CFFC-44D7-B023-0D016D19DBEB,Default,,,,,,,AU,,,,,,
1248,1248,1248,1248,ADMIN486509639115,KENEOS20,1173,Keneo Sport Solutions,,A,,,Existing,Y,N,,411A7E5E-4B48-433C-B1E0-BDBFC8BFEA31,Default,,,,,,,FR,,,,,,
1249,1249,1249,1249,ADMIN486509639116,MIRVAC20,1174,MIRVAC,,A,,,Existing,Y,N,,DB677376-8623-4D3B-8538-4DCCCE5881A8,Default,60 Margaret Street,,,,,,AU,,,,,,
1250,1250,1250,1250,ADMIN486509639117,POINTC10,1176,Pointcorp,,A,,,Existing,Y,N,,763A6697-66B7-4B6E-B0C9-6EE1C3290E29,Default,,,,,,,AU,424193874,,,,,
1251,1251,1251,1251,ADMIN486509639118,HUOLOH20,1178,Tom Huolohan,,A,,,Existing,Y,N,,3BA8B171-5CDC-4D60-972B-18E10DA21157,Default,Royal Exchange,,,,,,AU,408800799,,,,,
1252,1252,1252,1252,ADMIN486509639119,AUSWAR20,1180,Turner & Townsend GMBH,,A,,,Existing,Y,N,,ED0732E2-CFD9-49E1-85A1-E45D3C220B12,Default,,,,,,,DE,+49 0 89550545108,,,,,
1253,1253,1253,1253,ADMIN486509639120,MUTUAL10,1181,Mutual NDA Milan,,A,,,Existing,Y,N,,82A271C5-70D8-4ACE-A4B2-B2C0FC0BE0D9,Default,,,,,,,AU,,,,,,
1254,1254,1254,1254,ADMIN486509639121,UNISAU20,1188,University of South Australia,,A,,,Existing,Y,N,,3F674619-211F-4713-8C6E-19C0A11C2974,Default,,,,,,,AU,883023686,,,,,
1255,1255,1255,1255,ADMIN486509639122,HAILEY40,1192,Haileybury,,A,,,Existing,Y,N,,28B27469-9B10-4CF4-A935-2064C3A7EADC,Default,,,,,,,AU,,,,,,
1256,1256,1256,1256,ADMIN486509639123,AUSTMA10,1197,Austmanagement Group Pty Ltd,,A,,,Existing,Y,N,,EAF27351-5B72-4C33-9CD5-2BCC48AA7360,Default,,,,,,,AU,,,,,,
1257,1257,1257,1257,ADMIN486509639124,CAMDEN20,1202,Camden Council,,A,,,Existing,Y,N,,DFB0DE3C-6723-4766-A58D-83122610FCD7,Default,,,,,,,AU,246455124,,,,,
1258,1258,1258,1258,ADMIN486509639125,KELLRO20,1203,Kell Robert,,A,,,Existing,Y,N,,39DEAA2D-1CF6-4E5F-BB87-BC9244ADAC89,Default,,,,,,,PG,414228824,,,,,
1259,1259,1259,1259,ADMIN486509639126,HUNTSU20,1204,Susan Hunt & Rajiv Thapar,,A,,,Existing,Y,N,,66BEA03A-86DB-4455-AAA6-4FE2780A5515,Default,,,,,,,IN,919871845193,,,,,
1260,1260,1260,1260,ADMIN486509639127,RIFLEQ10,1211,Qld Rifle Association,,A,,,Existing,Y,N,,49B748C8-ED4F-49AD-B398-572E5AC9F717,Default,,,,,QLD,,AU,733984309,733952777,,,,
1261,1261,1261,1261,ADMIN486509639128,AURETH20,1216,Aurecon Group Thailand,,A,,,Existing,Y,N,,633BC6D8-8843-423B-965A-0F7465E8C311,Default,,,,,,,TH,,,,,,
