,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,VisionClientID,EpicorCustomerID,ClientNumber,Name,Type,Status,WebSite,Memo,CurrentStatus,ClientInd,VendorInd,LinkedVendor,VisionClientAddressID,AddressDescription,Address2,Address3,Address4,City,State,Zip,Country,Phone,FAX,GoogleAddress,GooglePhone,googleExtras,googled
915,915,915,915,915,915,ADMIN486509638782,SYDCCL20,122,Sydney City Council,,A,,,Existing,Y,N,,38DBD602-6938-476C-A0AF-AB3D155FEC64,Default,,,,Sydney,NSW,2001,AU,,,,," | City of Sydney | City in New South Wales, Australia | The City of Sydney is the local government area covering the Sydney central business district and surrounding inner city suburbs of the greater metropolitan area of Sydney, New South Wales, Australia. Wikipedia | Area: 25 km | Region: Sydney | Weather: 17C, Wind S at 24 km/h, 55% Humidity | Local time: Thursday 11:21 AM | Federal divisions: Division of Sydney, Division of Wentworth, Division of Kingsford Smith | Upcoming events | Walk the Moon | Oxford Art Factory | Sun | 13 Sep | Opera Australia | Sydney Opera House | Thu | 10 Sep | Anything Goes | Sydney Opera House | Fri | 11 Sep | Celtic Woman | Qantas Credit Union Arena | Fri | 18 Sep | Toni Braxton | Sydney Opera House | Sun | 13 Sep | Les Misrables | Capitol Theatre | Thu | 10 Sep | Andrew Jackson Jihad | The Metro Theatre | Sat | 12 Sep | Matilda the Musical | Sydney Lyric Theatre | Thu | 10 Sep | Frank Sinatra: A Celebration. 100th Anniversary Concert | State Theatre | Sat | 12 Sep | little may | Oxford Art Factory | Fri | 18 Sep | Joshua Radin | The Metro Theatre | Thu | 10 Sep | Megan Washington | The Basement | Thu | 10 Sep | YUMI ZOUMA | Goodgod Small Club | Thu | 10 Sep | Death and the Maiden | Sydney Theatre Company | Thu | 10 Sep | Beccy Cole | Slide | Wed | 16 Sep | Pan-Pot | Arthouse Gallery | Sat | 12 Sep | Palace of Dreams - State Theatre Guided Tours | State Theatre | Mon | 14 Sep | PAN-POT (Second State / Berlin) @ The ArtHouse | The ArtHouse Hotel | Sat | 12 Sep | Meg Mac | The Metro Theatre | Fri | 11 Sep | GiRLTHING TURNS 7 | Goodgod Small Club | Fri | 11 Sep | Chamber Works Series 2015 - Semester 2 | City Recital Hall - Angel Place | Thu | 10 Sep | The Present | Roslyn Packer Theatre | Thu | 10 Sep | Adam Eckersley | The Basement | Wed | 16 Sep | Mike Nock | Foundry 616 | Fri | 11 Sep | Voodoo Pres. Alex Morph & Alexander Popov | Home Nightclub | Fri | 11 Sep | THE RHYTHM OF THE NIGHT: 90s DANCE PARTY | Goodgod Small Club | Sat | 12 Sep | Mozart's Fortepiano | City Recital Hall - Angel Place | Fri | 11 Sep | Fiona Joy Hawkins | Foundry 616 | Thu | 17 Sep |  S.A.S.H by Day / Night  Eddie Richards  FCL  | Home Nightclub | Sun | 13 Sep | CASSIE DANCE CLASS | Goodgod Small Club | Wed | 16 Sep | Paul Lewis | City Recital Hall - Angel Place | Sat | 12 Sep | ECCA VANDAL | Goodgod Small Club | Thu | 17 Sep",True
916,916,916,916,916,916,ADMIN486509638783,SYDOLY20,123,Sydney Olympic Park,,A,,,Existing,Y,N,,19B567CA-8B68-481A-AEE0-9DDE6513FC08,Default,,,,Sydney,NSW,,AU,,,,," | Sydney Olympic Park | Sydney Olympic Park is a large sporting, cultural and leisure complex in suburb of inner west Sydney. It is also an official suburb of Sydney, commonly known as Olympic Park but is officially named Sydney Olympic Park. Wikipedia | Weather: 17C, Wind S at 24 km/h, 55% Humidity | Postcode: 2127 | Local time: Thursday 11:21 AM | Federal divisions: Division of Reid | University: Australian College of Physical Education | Upcoming events | Canterbury Bankstown Bulldogs v St. George Illawarra Dragons | ANZ Stadium | Sat | 12 Sep | Walk the Moon | Oxford Art Factory | Sun | 13 Sep | Opera Australia | Sydney Opera House | Thu | 10 Sep | Anything Goes | Sydney Opera House | Fri | 11 Sep | Celtic Woman | Qantas Credit Union Arena | Fri | 18 Sep | Toni Braxton | Sydney Opera House | Sun | 13 Sep | Nik Kershaw | Rooty Hill RSL | Fri | 11 Sep | Les Misrables | Capitol Theatre | Thu | 10 Sep | Andrew Jackson Jihad | The Metro Theatre | Sat | 12 Sep | NRL QUALIFYING FINALS: Sydney Roosters v Melbourne Storm | Sydney Cricket & Sports Ground Trust | Fri | 11 Sep | Sydney Roosters v Melbourne Storm | Allianz Stadium | Fri | 11 Sep | Matilda the Musical | Sydney Lyric Theatre | Thu | 10 Sep | Jimeoin | Parramatta RSL Club | Fri | 11 Sep | ARDC Private Practice Track Day | Eastern Creek International Raceway | Fri | 11 Sep | Frank Sinatra: A Celebration. 100th Anniversary Concert | State Theatre | Sat | 12 Sep | little may | Oxford Art Factory | Fri | 18 Sep | Jai-Jagdeesh: Opening the Authentic Voice Workshop | Hordern Pavilion | Fri | 11 Sep | NRL ELIMINATION FINAL: Cronulla-Sutherland Sharks v South Sydney Rabbitohs | Sydney Cricket & Sports Ground Trust | Sun | 13 Sep | Joshua Radin | The Metro Theatre | Thu | 10 Sep | Megan Washington | The Basement | Thu | 10 Sep | YUMI ZOUMA | Goodgod Small Club | Thu | 10 Sep | Death and the Maiden | Sydney Theatre Company | Thu | 10 Sep | Beccy Cole | Slide | Wed | 16 Sep | Cronulla Sutherland Sharks v South Sydney Rabbitohs | Allianz Stadium | Sun | 13 Sep | Pan-Pot | Arthouse Gallery | Sat | 12 Sep | James Morrison | Kirrawee High School | Thu | 17 Sep | SMSP Ride Day | Eastern Creek International Raceway | Sat | 12 Sep | Felix da Housecat | Manning Bar | Sat | 12 Sep | Palace of Dreams - State Theatre Guided Tours | State Theatre | Mon | 14 Sep | Katchafire | Rooty Hill RSL | Thu | 17 Sep | The Perch Creek Family Jugband | NEWTOWN SOCIAL CLUB | Fri | 11 Sep | CBE Classic - FInals | Qantas Holidays | Thu | 10 Sep | Points of interest | View 5+ more | Stadium Australia | Newington Armory | Allphones Arena | Sydney International Aquatic C... | Sydney Showground",True
917,917,917,917,917,917,ADMIN486509638784,REDROC20,145,Red Rock Resort,,A,,,Existing,Y,N,,FA497451-4E87-452C-A700-9A82A81864E7,Default,,,,Sydney,NSW,,AU,02 80015716,,"Address: 9/179 Elizabeth St, Sydney NSW 2000",Phone:1300 134 044, | See outside | Voyages Hotels & Resorts | Corporate Office | View 10+ more | Oaks Trafalgar | Stamford Plaza | Peppers Retreats & Resorts | Northern Territory Travel Centre | Voyager,True
918,918,918,918,918,918,ADMIN486509638785,SHANKC20,184,Carena Shankar & Jeff Chapman,,A,,,Existing,Y,N,,90102B0A-D582-4EA5-A876-CEA37B313F74,Default,,,,Sydney,NSW,2000,AU,,,,,,True
919,919,919,919,919,919,ADMIN486509638786,OLYDAS20,191,Olympic Delivery Authority,,A,,,Existing,Y,N,,F8A2B8F3-0E35-4398-81D0-7EEA5F6D7DF8,Default,,,,Sydney,NSW,,AU,,,,,,True
920,920,920,920,920,920,ADMIN486509638787,NIMMOA20,192,Lahz Nimmo Architects,,A,,,Existing,Y,N,,69B80616-AD80-4F43-AAF8-8E561CAF287E,Default,116-122 Kippax Street,Surry Hills,,Sydney,NSW,2010,AU,292111220,,"Address: suite 404 flourmill studios 3 gladstone street, Newtown NSW 2042",Phone:(02) 9550 5200, | See outside | lahznimmo architects | Architect | View 15+ more | Cracknell & Lonergan | Nordon Jago Architects | JoshuaMuldersArchitects | DTB Architects | CplusC Architectural Workshop,True
921,921,921,921,921,921,ADMIN486509638788,PARAGO20,215,Paragon Project Management,,A,,,Existing,Y,N,,2A00A09E-502B-45FF-ADE6-C2CCF6E124E3,Default,14 Martin Place,,,Sydney,NSW,2000,AU,292477999,292474977,"Address: Level 1, 14 Martin Pl, Sydney NSW 2000",Phone:(02) 9247 7999, | See outside | Paragon Project Management | Construction Company | View 15+ more | Crown Project Services Pty Ltd | Cadence Australia PTY Ltd. | Donald Cant Watts Corke | Blue Visions Management | Sheldon,True
922,922,922,922,922,922,ADMIN486509638789,PLENAR20,226,Plenary Group Pty Ltd,,A,,,Existing,Y,N,,82DF43EA-E41B-4E43-A1D7-7CB13DCA4ACD,Default,Deutsche Place,1-15 Phillip Street,,Sydney,NSW,2000,AU,282581023,,"Address: 126 Phillip St, Sydney NSW 2000",Phone:(02) 9009 5500, | See outside | Plenary Group PTY Ltd. | Infrastructure | Hours: Open today  9:00 am  6:00 am | Investa Property Group | Showbiz International PTY Ltd. | Transdev Sydney Pty Lt | Sydney Light Rail,True
923,923,923,923,923,923,ADMIN486509638790,PFIZER20,228,Pfizer Australia,,A,,,Existing,Y,N,,160F0C01-02E1-4623-B1E1-84FEAB544D67,Default,,,,Sydney,NSW,,AU,02 98503649,,"Address: 38-42 Wharf Road, Melrose Park NSW 2114",Phone:(02) 9850 3333, | Pfizer Australia | Pharmaceutical Company | View 15+ more | Novartis Pharmaceuticals Australia PTY Ltd. | Astrazeneca Pty Ltd. | Sanofi | MSD Australia | Phebra,True
924,924,924,924,924,924,ADMIN486509638791,MULTIP20,231,Multiplex Constructions (Nsw),,A,,,Existing,Y,N,,6E563B4A-4F3B-4C11-9A41-8A9D12019F63,Default,,,,Sydney,NSW,2001,AU,,,,,,True
925,925,925,925,925,925,ADMIN486509638792,MUNREI20,234,Munich Reinsurance Company Aus,,A,,,Existing,Y,N,,B6253522-0AC0-43D4-9F30-21091E05DD86,Default,,,,Sydney,NSW,1215,AU,,,"Address: 143 Macquarie St, Sydney NSW 2000",Phone:(02) 9272 8000, | See outside | Munich Reinsurance Co. | Insurance Agency | Gen Re | Great Lakes Australia | Hannover Life Re of Australasia LTD,True
926,926,926,926,926,926,ADMIN486509638793,MOKASS20,236,Mok & Associates,,A,,,Existing,Y,N,,CCA5FAC9-C75A-4C75-AA0C-1E0FDE65C2B5,Default,,,,Sydney,NSW,2000,AU,,,,," | See results about | MOK (Rapper) | Born: September 21, 1976 (age 38), Neuklln, Germany | Music group: Die Sekte",True
927,927,927,927,927,927,ADMIN486509638794,MONASH20,237,Monash University,,A,,,Existing,Y,N,,89E90AE2-D901-4C97-984E-ADCAC7E98941,Default,,,,Sydney,NSW,,AU,,,,,,True
928,928,928,928,928,928,ADMIN486509638795,MASSST20,248,MASS STUDIO,,A,,,Existing,Y,N,,2A27E7DE-0A66-4C33-8384-36877C63C655,Default,,,,Sydney,NSW,,AU,,,"Address: 339 Boston Post Rd, Sudbury, MA 01776, United States",Phone:+1 978-443-0203, | See outside | Sydney's Hair Studio | Hair Salon | Hours: Closed now  Hours | 4 Google reviews | View 5+ more | David Paul Salons | ultrasalon | Simplicity Hair Studio | Bosse Spa and Style | In Vogue Spa,True
929,929,929,929,929,929,ADMIN486509638796,LIVING20,268,Living Edge,,A,,,Existing,Y,N,,DC407C5E-9857-4FEB-A481-E618B0511C02,Default,,,,Sydney,NSW,,AU,02 85968888,,,,,True
930,930,930,930,930,930,ADMIN486509638797,MARINE20,281,Mariner Awaken Midell Joint Venture,,A,,,Existing,Y,N,,45F1719A-3FAA-464A-901B-D0B009F75869,Default,2 Chifley Square,,,Sydney,NSW,2000,AU,280015716,,,,,True
931,931,931,931,931,931,ADMIN486509638798,MARINF20,282,Mariner Funds,,A,,,Existing,Y,N,,FCCD1287-B1E8-4982-9C1C-D8D886565469,Default,2 Chifley Square,,,Sydney,NSW,2000,AU,,,,,,True
932,932,932,932,932,932,ADMIN486509638799,INGINV30,307,ING Investment Management Cbr,,A,,,Existing,Y,N,,4240BD0F-8541-4FD4-9515-B4F437A76973,Default,,,,Sydney,NSW,2000,AU,,,,,,True
933,933,933,933,933,933,ADMIN486509638800,INVEST20,308,Investa Property Group,,A,,,Existing,Y,N,,6495893A-9510-42CF-AE08-C0F5C5F8ACBE,Default,,,,Sydney,NSW,2001,AU,02 82269300,02 98449300,"Address: 6/126 Phillip St, Sydney NSW 2000",Phone: (02) 8226 9300," | Deutsche Bank Place | Skyscraper in Sydney, New South Wales | Deutsche Bank Place is a 240 m skyscraper in Sydney, New South Wales, Australia. It is located at 126 Phillip Street in the north-eastern end of the central business district, across the road from Chifley Tower. Wikipedia | Floors: 39 | Opened: 2005 | Hours: Open today  9:00 am  5:30 pm | Height: 240 m CTBUH | Architect: Norman Foster | View 15+ more | Chifley Tower | Citigroup Centre, Sydney | World Tower | Aurora Place | Governor Phillip Tower",True
934,934,934,934,934,934,ADMIN486509638801,ICASYD20,319,Insurance Council of Australia,,A,,,Existing,Y,N,,C946D5EF-A7E3-41E1-888B-00458C57ACFC,Default,56 Pitt Street,,,Sydney,NSW,2001,AU,02 92535140,,"Address: 4, 56 Pitt St, Sydney NSW 2000",Phone:(02) 9253 5100, | See outside | Insurance Council Of Australia | Corporate Office | Hours: Open today  8:30 am  5:00 pm | View 15+ more | Zurich Financial Services Australia | AAMI | QBE Insurance | Allianz | GIO Insurance,True
935,935,935,935,935,935,ADMIN486509638802,KENPAR20,331,Ken Parker Labs,,A,,,Existing,Y,N,,FF96DA54-AF78-4A1E-9516-E4513810B1C4,Default,Camperdown,,,Sydney,NSW,,AU,,,,,,True
936,936,936,936,936,936,ADMIN486509638803,GREENC40,338,Green Building Council,,A,,,Existing,Y,N,,71E18FFC-3266-4BE4-B8BA-4820000FBD83,Default,,,,Sydney,NSW,1230,AU,,,"Address: 15, 179 Elizabeth St, Sydney NSW 2000",Phone:(02) 8239 6200, | See outside | Green Building Council of Australia | Non-Profit Organization | Hours: Open today  Open 24 hours | View 15+ more | Lend Lease | Mirvac | CplusC Architectural Workshop | Francis-Jones Morehen Thorp | Investa Property Group,True
937,937,937,937,937,937,ADMIN486509638804,GROCON20,341,Grocon,,A,,,Existing,Y,N,,E81049E1-3C0E-4DA4-9D6B-BB87B837B498,Default,,,,Sydney,NSW,2000,AU,282497000,292477768,,,,True
938,938,938,938,938,938,ADMIN486509638805,GPTMGM20,348,GPT Management Holdings Ltd,,A,,,Existing,Y,N,,557582B0-1119-4327-877A-18CF14A11FF7,Default,19 Martin Place,,,Sydney,NSW,2000,AU,282393555,,,,,True
939,939,939,939,939,939,ADMIN486509638806,FKPCON20,360,FKP Constructions,,A,,,Existing,Y,N,,AB2C6926-A6A0-43C7-94B8-5F900C929A52,Default,,,,Sydney,NSW,2000,AU,,,"Address: 5/99-113 Macquarie St, Sydney NSW 2000",Phone:(02) 9270 6100, | See outside | FKP Limited | Real Estate Developer | 2 Google reviews,True
940,940,940,940,940,940,ADMIN486509638807,EUREKA10,385,Eureka Funds Management,,A,,,Existing,Y,N,,F5775311-B9E6-43B6-8054-4192FCC39784,Default,,,,Sydney,NSW,2001,AU,292550208,292550299,"Address: 9/255 George St, Sydney NSW 2000",Phone:(02) 9255 0200, | See outside | Eureka Funds Management | Investment Service | View 15+ more | The GPT Group | Investa Property Group | DEXUS Property Group | Goodman | Magellan Financial Group,True
941,941,941,941,941,941,ADMIN486509638808,DHENDS20,394,Daniel Henderson,,A,,,Existing,Y,N,,50FA374E-2BE9-44C4-9046-76899AAE5247,Default,,,,Sydney,NSW,,AU,,,,,,True
942,942,942,942,942,942,ADMIN486509638809,DIMENS20,395,Dimensional,,A,,,Existing,Y,N,,23890242-157D-4C71-AD01-9A2D52FDCD06,Default,Level 29,1 Macquarie Place,,Sydney,NSW,2000,AU,,,"Address: 43/1 Macquarie Pl, Sydney NSW 2000",Phone:(02) 8336 7100, | See outside | Dimensional Fund Advisors | Financial Planner | View 2+ more | Gateway Patisserie | Stewart Partners | SimCorp Asia Pty. Ltd | The Philippine Consulate General | Dimension Data Australia,True
943,943,943,943,943,943,ADMIN486509638810,DEUTSC20,398,Deutsche Bank Ag Sydney,,A,,,Existing,Y,N,,5F9008C0-5706-4E2B-87CC-D1BA256B0598,Default,,,,Sydney,NSW,2001,AU,,,"Address: Level 16/126 Phillip St, Sydney NSW 2000",Phone:(02) 8258 1234, | See outside | Deutsche Bank | Bank | Hours: Open today  9:00 am  5:00 pm | 1 Google review,True
944,944,944,944,944,944,ADMIN486509638811,DEVENP20,400,Devenport Campbell & Partners,,A,,,Existing,Y,N,,FCF22EDC-1C88-4A3F-88B6-CB0147A79BAD,Default,,,,Sydney,NSW,,AU,,,"Address: 4/122 Pitt Street, Sydney NSW 2000",Phone:(02) 8233 5600, | See outside | Davenport Campbell & Partners PTY LTD | Interior Designer | View 5+ more | Tzannes Associates | Francis-Jones Morehen Thorp | Chenchow Little Architects | Allen Jack & Cottier Architects | Fender Katsalidis Mirams Architects,True
945,945,945,945,945,945,ADMIN486509638812,DURBAC40,408,Durbach Block Architects,,A,,,Existing,Y,N,,CC4B3DE9-3660-4E19-8957-763881A8AA60,Default,71 York Street,,,Sydney,NSW,2000,AU,,,"Address: Level 2, 9 Roslyn St, Potts Point NSW 2011",Phone: (02) 8297 3500," | Holman House, Dover Heights | Holman House, in Dover Heights, New South Wales, Australia was completed in 2004 to a design by architectural firm Durbach Block Jaggers. Wikipedia | View 2+ more | North Bondi | Dr Chau Chak Wing Building | Architecture of Sydney | Sydney Markets | UTS Tower",True
946,946,946,946,946,946,ADMIN486509638813,CUSCAL20,411,Cuscal,,A,,,Existing,Y,N,,5FBAEEEB-2555-4B81-8C01-FEC1FE01CFC5,Default,,,,Sydney,NSW,2000,AU,,,"Address: 1 Margaret St, Sydney NSW 2000",Phone:1300 650 501, | See outside | Cuscal Limited | Financial Institution | Hours: Open today  8:30 am  6:00 pm | 1 Google review | View 15+ more | Beyond | SCU | SGE Credit Union | CUA - Burwood Branch | ADCU,True
947,947,947,947,947,947,ADMIN486509638814,COFFEY20,430,Coffey Projects,,A,,,Existing,Y,N,,25EF12B7-E698-4D1D-BC3D-156CF6809FD7,Default,,,,Sydney,NSW,,AU,,,"Address: 10/1 Market St, Sydney NSW 2000",Phone:(02) 9287 2100, | See outside | Coffey Projects PTY Ltd. | Engineering Consultant | View 15+ more | Environ | Environmental Resources Management Australia | JBS&G | Aurecon | SMEC Australia Pty Ltd,True
948,948,948,948,948,948,ADMIN486509638815,COFFEX20,432,Coffex Projects,,A,,,Existing,Y,N,,939D9E05-12E3-40D5-A37E-5D7A51EE3CEE,Default,,,,Sydney,NSW,,AU,,,,,,True
949,949,949,949,949,949,ADMIN486509638816,COMCAP20,435,Community Capacity Development,,A,,,Existing,Y,N,,3145EEB1-5059-4A41-96C2-B2C202C67270,Default,65 York Street,,,Sydney,NSW,2000,AU,292831633,299092597,,,,True
950,950,950,950,950,950,ADMIN486509638817,CITTAS20,441,Citta Property Group,,A,,,Existing,Y,N,,49D869A2-3C35-4B6D-8498-E487682B7702,Default,The Chifley Tower,2 Chiffley Square,,Sydney,NSW,2000,AU,292595888,292472266,"Address: 23/6 O'Connell St, Sydney NSW 2000",Phone:(02) 9259 5888, | See outside | Citta Property Group | Real Estate Developer | View 10+ more | The GPT Group | Investa Property Group | Toga Hospitality | Becton Property Group | becton,True
951,951,951,951,951,951,ADMIN486509638818,CITYSY20,443,City of Sydney,,A,,,Existing,Y,N,,4D8FD8FE-6725-4EF7-BED6-722F6E44E91D,Default,,,,Sydney,NSW,2000,AU,,,,," | City of Sydney | City in New South Wales, Australia | The City of Sydney is the local government area covering the Sydney central business district and surrounding inner city suburbs of the greater metropolitan area of Sydney, New South Wales, Australia. Wikipedia | Area: 25 km | Region: Sydney | Weather: 17C, Wind S at 24 km/h, 55% Humidity | Local time: Thursday 11:24 AM | Federal divisions: Division of Sydney, Division of Wentworth, Division of Kingsford Smith | Upcoming events | Walk the Moon | Oxford Art Factory | Sun | 13 Sep | Opera Australia | Sydney Opera House | Thu | 10 Sep | Anything Goes | Sydney Opera House | Fri | 11 Sep | Celtic Woman | Qantas Credit Union Arena | Fri | 18 Sep | Toni Braxton | Sydney Opera House | Sun | 13 Sep | Les Misrables | Capitol Theatre | Thu | 10 Sep | Andrew Jackson Jihad | The Metro Theatre | Sat | 12 Sep | Matilda the Musical | Sydney Lyric Theatre | Thu | 10 Sep | Frank Sinatra: A Celebration. 100th Anniversary Concert | State Theatre | Sat | 12 Sep | little may | Oxford Art Factory | Fri | 18 Sep | Joshua Radin | The Metro Theatre | Thu | 10 Sep | Megan Washington | The Basement | Thu | 10 Sep | YUMI ZOUMA | Goodgod Small Club | Thu | 10 Sep | Death and the Maiden | Sydney Theatre Company | Thu | 10 Sep | Beccy Cole | Slide | Wed | 16 Sep | Pan-Pot | Arthouse Gallery | Sat | 12 Sep | Palace of Dreams - State Theatre Guided Tours | State Theatre | Mon | 14 Sep | PAN-POT (Second State / Berlin) @ The ArtHouse | The ArtHouse Hotel | Sat | 12 Sep | Meg Mac | The Metro Theatre | Fri | 11 Sep | GiRLTHING TURNS 7 | Goodgod Small Club | Fri | 11 Sep | Chamber Works Series 2015 - Semester 2 | City Recital Hall - Angel Place | Thu | 10 Sep | The Present | Roslyn Packer Theatre | Thu | 10 Sep | Adam Eckersley | The Basement | Wed | 16 Sep | Mike Nock | Foundry 616 | Fri | 11 Sep | Voodoo Pres. Alex Morph & Alexander Popov | Home Nightclub | Fri | 11 Sep | THE RHYTHM OF THE NIGHT: 90s DANCE PARTY | Goodgod Small Club | Sat | 12 Sep | Mozart's Fortepiano | City Recital Hall - Angel Place | Fri | 11 Sep | Fiona Joy Hawkins | Foundry 616 | Thu | 17 Sep |  S.A.S.H by Day / Night  Eddie Richards  FCL  | Home Nightclub | Sun | 13 Sep | CASSIE DANCE CLASS | Goodgod Small Club | Wed | 16 Sep | Paul Lewis | City Recital Hall - Angel Place | Sat | 12 Sep | ECCA VANDAL | Goodgod Small Club | Thu | 17 Sep",True
952,952,952,952,952,952,ADMIN486509638819,CITYSY40,444,City of Sydney,,A,,,Existing,Y,N,,F4AE8445-B72E-4175-8FEA-A7825BA9EF66,Default,,,,Sydney,NSW,2000,AU,,,,," | City of Sydney | City in New South Wales, Australia | The City of Sydney is the local government area covering the Sydney central business district and surrounding inner city suburbs of the greater metropolitan area of Sydney, New South Wales, Australia. Wikipedia | Area: 25 km | Region: Sydney | Weather: 17C, Wind S at 24 km/h, 55% Humidity | Local time: Thursday 11:24 AM | Federal divisions: Division of Sydney, Division of Wentworth, Division of Kingsford Smith | Upcoming events | Walk the Moon | Oxford Art Factory | Sun | 13 Sep | Opera Australia | Sydney Opera House | Thu | 10 Sep | Anything Goes | Sydney Opera House | Fri | 11 Sep | Celtic Woman | Qantas Credit Union Arena | Fri | 18 Sep | Toni Braxton | Sydney Opera House | Sun | 13 Sep | Les Misrables | Capitol Theatre | Thu | 10 Sep | Andrew Jackson Jihad | The Metro Theatre | Sat | 12 Sep | Matilda the Musical | Sydney Lyric Theatre | Thu | 10 Sep | Frank Sinatra: A Celebration. 100th Anniversary Concert | State Theatre | Sat | 12 Sep | little may | Oxford Art Factory | Fri | 18 Sep | Joshua Radin | The Metro Theatre | Thu | 10 Sep | Megan Washington | The Basement | Thu | 10 Sep | YUMI ZOUMA | Goodgod Small Club | Thu | 10 Sep | Death and the Maiden | Sydney Theatre Company | Thu | 10 Sep | Beccy Cole | Slide | Wed | 16 Sep | Pan-Pot | Arthouse Gallery | Sat | 12 Sep | Palace of Dreams - State Theatre Guided Tours | State Theatre | Mon | 14 Sep | PAN-POT (Second State / Berlin) @ The ArtHouse | The ArtHouse Hotel | Sat | 12 Sep | Meg Mac | The Metro Theatre | Fri | 11 Sep | GiRLTHING TURNS 7 | Goodgod Small Club | Fri | 11 Sep | Chamber Works Series 2015 - Semester 2 | City Recital Hall - Angel Place | Thu | 10 Sep | The Present | Roslyn Packer Theatre | Thu | 10 Sep | Adam Eckersley | The Basement | Wed | 16 Sep | Mike Nock | Foundry 616 | Fri | 11 Sep | Voodoo Pres. Alex Morph & Alexander Popov | Home Nightclub | Fri | 11 Sep | THE RHYTHM OF THE NIGHT: 90s DANCE PARTY | Goodgod Small Club | Sat | 12 Sep | Mozart's Fortepiano | City Recital Hall - Angel Place | Fri | 11 Sep | Fiona Joy Hawkins | Foundry 616 | Thu | 17 Sep |  S.A.S.H by Day / Night  Eddie Richards  FCL  | Home Nightclub | Sun | 13 Sep | CASSIE DANCE CLASS | Goodgod Small Club | Wed | 16 Sep | Paul Lewis | City Recital Hall - Angel Place | Sat | 12 Sep | ECCA VANDAL | Goodgod Small Club | Thu | 17 Sep",True
